"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"32","17212724","Stat4","20849","signal transducer and activator of transcription 4",0.189991560918074,4.33476264940384,0.225714884797402,0.82445741428759,0.985072187903152,-4.64639456562726
"33","17212750","Stat1","20846","signal transducer and activator of transcription 1",-1.73254670589505,8.01567032233594,-2.75397130807462,0.014724966283606,0.900254843781149,-4.36875251081481
"34","17212792","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",-0.392218265643976,6.23599644244881,-1.31119358408618,0.209431252333752,0.90499404857012,-4.5644217761043
"35","17212813","Mstn","17700","myostatin",-0.00593073618673756,2.41596797185367,-0.020586567501456,0.983845709751265,0.999443204877708,-4.64914584253227
"36","17212874","Coq10b","67876","coenzyme Q10B",-0.53508534667257,6.28671766947613,-2.88573300188679,0.0112801794167354,0.900254843781149,-4.35072733631835
"37","17212982","Aox1","11761","aldehyde oxidase 1",-0.151356210294188,4.49005821753374,-0.364485077376217,0.720562483493046,0.977752248845361,-4.64197143860075
"38","17213189","Gm20257","100504501","caspase 8 pseudogene",-0.229196980611571,2.46629837269169,-0.62292247513369,0.5426532221087,0.943505239716258,-4.62847591370959
"39","17213192","Cflar","12633","CASP8 and FADD-like apoptosis regulator",-0.286400814506908,5.93010868725734,-0.780629080470844,0.447116741679804,0.925222230140829,-4.61710809274158
"40","17213213","Casp8","12370","caspase 8",-0.266321482153206,7.32140623718222,-0.65003103993403,0.52546354018583,0.939703298958618,-4.62668337600088
"41","17213265","Fzd7","14369","frizzled class receptor 7",-0.569181192575075,4.60346664182134,-1.74309418406731,0.101689370766019,0.90499404857012,-4.50984010607222
"42","17213336","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",0.0120169810319428,7.69266708596858,0.0641410134080182,0.949701500280744,0.996093459317874,-4.64894429474781
"43","17213369","Nbeal1","269198","neurobeachin like 1",0.0122496623879247,5.91825906064267,0.0534010687949945,0.958114226152373,0.996093459317874,-4.64901323132822
"44","17213462","Cd28","12487","CD28 antigen",0.169256176339,3.95133431083355,0.305174969890318,0.764409712412134,0.977752248845361,-4.64411072195578
"45","17213473","2310016D23Rik","76443","RIKEN cDNA 2310016D23 gene",0.304866732836881,2.60339458394737,1.14490319069401,0.270117440385937,0.908559338741785,-4.58301923109671
"46","17213515","Pard3b","72823","par-3 family cell polarity regulator beta",0.0714892835540333,5.82445268296942,0.313450303824887,0.758237564793554,0.977752248845361,-4.64383438557631
"47","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",-0.114297486920179,6.78631630424526,-0.504275812419898,0.621364177914259,0.964829226442751,-4.63549550068846
"48","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.229850065093014,5.94120719789724,-0.810321284017543,0.43037350108714,0.920547371962449,-4.61472146485613
"49","17214106","Igfbp2","16008","insulin-like growth factor binding protein 2",0.601689611732096,5.8751817485789,2.20339101615575,0.0435437949862049,0.900254843781149,-4.44604292876244
"50","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",-0.585268715038074,3.87762111005441,-1.84783382817728,0.0843597915552043,0.900254843781149,-4.4956451368954
"51","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.705525862471356,7.64970209495303,-1.78649395755317,0.0941603808309798,0.90499404857012,-4.5039912014072
"52","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.272313790239886,4.99426509637858,-0.608896663170618,0.551667019991991,0.947959989365518,-4.6293762531481
"53","17214400","Cdk5r2","12570","cyclin-dependent kinase 5, regulatory subunit 2 (p39)",0.0463962233143356,6.48842632791029,0.130998076944329,0.897510576287506,0.993249796208255,-4.64823250015823
"54","17214476","Des","13346","desmin",1.47875281564536,6.26858693699149,2.87344599189525,0.011564927029032,0.900254843781149,-4.35239603160717
"55","17214564","Asic4","241118","acid-sensing (proton-gated) ion channel family member 4",-0.186446295986542,5.72561973812191,-0.374642219566109,0.713148995304048,0.977752248845361,-4.64156826370144
"56","17214665","Sgpp2","433323","sphingosine-1-phosphate phosphotase 2",-0.3082771074502,8.21966298369924,-0.850934800789221,0.408130888374442,0.91767606795286,-4.61133628681163
"57","17214910","Gm2427","100039794","predicted gene 2427",-0.220215793466672,3.14809970622582,-0.578212095164555,0.571665822156323,0.949575710187276,-4.63128074118335
"58","17214924","Sp140","434484","Sp140 nuclear body protein",-0.483440612726797,3.61957168489504,-0.91724952806873,0.373466579806347,0.916348942066735,-4.60551811616024
"59","17214948","Sp100","20684","nuclear antigen Sp100",-0.129622693126737,6.08490916246262,-0.195504471779912,0.847611114277578,0.988940960316492,-4.64708587730635
"60","17214998","Itm2c","64294","integral membrane protein 2C",-0.310515789538186,7.41988563823635,-0.995578232827169,0.33518182034977,0.91276275354759,-4.59820143244155
"61","17215008","4933407L21Rik","71141","RIKEN cDNA 4933407L21 gene",-0.176707656373243,2.27539241802317,-0.610461254698896,0.550657515951513,0.947959989365518,-4.62927674145931
"62","17215208","Chrng","11449","cholinergic receptor, nicotinic, gamma polypeptide",-0.0256180973134592,3.15085261252169,-0.0947359049952566,0.925773484978115,0.995815059665944,-4.64867895849726
"63","17215240","Efhd1","98363","EF hand domain containing 1",-0.753784604352534,3.83295663358444,-1.00158490589938,0.332364833061514,0.912566992426262,-4.59762122732315
"64","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.215480309572036,6.58687480477585,-0.548787001928055,0.591194798884521,0.957126195793517,-4.63302204011198
"65","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",-0.101081491644376,8.3959127560301,-0.426527465475224,0.67575716578663,0.977095836392619,-4.63934269138632
"66","17215605","Ackr3","12778","atypical chemokine receptor 3",-0.299416722410481,4.746973888196,-0.8330582945221,0.417826947438317,0.91767606795286,-4.61284329940857
"67","17215720","Scly","50880","selenocysteine lyase",-0.414603624959692,6.55778033857636,-1.90530638982177,0.0760127465644602,0.900254843781149,-4.48775115117362
"68","17215738","Espnl","227357","espin-like",0.0739264377372448,3.96525299103717,0.266361234568394,0.793573016252722,0.978072936401888,-4.64531021304918
"69","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",-0.18605732220221,3.85936845231916,-0.266361185396043,0.793573053411985,0.978072936401888,-4.64531021446756
"70","17215813","Olfr1411","258483","olfactory receptor 1411",0.907197327675126,4.93186612677509,3.40122004009095,0.00392809538611745,0.900254843781149,-4.28352004945132
"71","17215815","Olfr1410","258484","olfactory receptor 1410",0.204134309381231,3.32462796326282,0.70584934586576,0.491056292759018,0.932551543775661,-4.62277843220653
"72","17215817","Olfr12","257890","olfactory receptor 12",0.476789577294586,2.7242999517156,2.08508003739446,0.0544904517218881,0.900254843781149,-4.46270876783593
"73","17215820","Gpc1","14733","glypican 1",0.299600565697521,7.15318359953018,1.46905693167985,0.162393606925541,0.90499404857012,-4.54537550277635
"74","17215832","Mir149","387167","microRNA 149",0.51519516407174,4.55729566717404,2.28380936428293,0.0373097419374107,0.900254843781149,-4.43467757555884
"75","17215879","Aqp12","208760","aquaporin 12",-0.199630131888279,3.76246078427078,-0.656041886931071,0.521693969083828,0.939228135204386,-4.62627663054586
"76","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.102883735487657,5.14311926545124,-0.373734993780233,0.71380996081571,0.977752248845361,-4.6416047100008
"77","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",0.387120853041356,4.14415109039558,1.29283615472368,0.215548526875873,0.90499404857012,-4.56655375017523
"78","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",-0.197914682954594,3.53702856299727,-0.708825805565479,0.489259651161732,0.932551543775661,-4.62256223511715
"79","17216133","Gal3st2c","619597","galactose-3-O-sulfotransferase 2C",0.000855588643130734,3.23458722850272,0.00376782569475189,0.997043169969623,0.999607944753179,-4.64916821962662
"80","17216158","Fam174a","67698","family with sequence similarity 174, member A",-0.115001888790491,5.37543563483503,-0.425798928512628,0.676276424930595,0.977095836392619,-4.63937585194864
"81","17216246","Cntnap5b","241175","contactin associated protein-like 5B",0.427422002873886,2.69524547410869,1.94856449649401,0.0702275287382135,0.900254843781149,-4.48176863781042
"82","17216280","Cdh20","23836","cadherin 20",0.543419595154586,3.96510581864665,1.57057102943456,0.137049359711102,0.90499404857012,-4.53253069484372
"83","17216469","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",-0.262216145486868,2.59141407236914,-0.930932862052019,0.366570732694062,0.916348942066735,-4.60427396678839
"84","17216527","Cntnap5a","636808","contactin associated protein-like 5A",-0.0539381884989574,4.74233514663297,-0.189680928324137,0.852091802507448,0.989345030600391,-4.64720785331678
"85","17216642","Sctr","319229","secretin receptor",0.0007917574728733,4.50864552427075,0.00305329851904836,0.997603898559869,0.999607944753179,-4.64916848589459
"86","17216745","Gpr39","71111","G protein-coupled receptor 39",-0.0231510866028151,4.04054763265902,-0.0904305560932077,0.929136744061944,0.995815059665944,-4.64872246422252
"87","17216888","Thsd7b","210417","thrombospondin, type I, domain containing 7B",-0.523887629565612,3.57858765388783,-1.56000151572583,0.139521747778624,0.90499404857012,-4.53388737512849
"88","17216949","Fcamr","64435","Fc receptor, IgA, IgM, high affinity",-0.0272708374691097,3.2610000196667,-0.110243735307637,0.913671640448811,0.993899520019371,-4.64850552667074
"89","17216976","Fcmr","69169","Fc fragment of IgM receptor",0.837868244013737,4.51046163036272,0.909015643496917,0.377658522546844,0.916348942066735,-4.60625968525115
"90","17217035","Ctse","13034","cathepsin E",-0.255061946658079,6.10151682210297,-0.276979600093273,0.785560968946468,0.977752248845361,-4.64499793280531
"91","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",-0.433876728994496,5.2733497724271,-1.35152750597825,0.196477681090041,0.90499404857012,-4.55967392963623
"92","17217083","Pm20d1","212933","peptidase M20 domain containing 1",-0.427303111973151,3.86888942287731,-0.848179419529965,0.409615689089654,0.91767606795286,-4.61157029574585
"93","17217116","Rab29","226422","RAB29, member RAS oncogene family",-0.0243349056177982,4.85645380529414,-0.060462737315019,0.95258209400176,0.996093459317874,-4.64896932168837
"94","17217174","Klhdc8a","213417","kelch domain containing 8A",-0.563773225675909,3.97588181340205,-0.916720184588673,0.373735115256345,0.916348942066735,-4.60556595131211
"95","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.486216826058575,3.94554510835354,-1.7499531362724,0.10046538227603,0.90499404857012,-4.50891906790528
"96","17217237","Gm10538","100038653","predicted gene 10538",0.296396113964703,3.73472052610298,1.14922001910836,0.268388416294725,0.908559338741785,-4.58255783861137
"97","17217241","Lrrn2","16980","leucine rich repeat protein 2, neuronal",-0.354808208199564,5.93895107082119,-1.30838149996649,0.210359250063217,0.90499404857012,-4.56474955712831
"98","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.527911852089304,6.81131345580347,-1.56440423682035,0.138487316595938,0.90499404857012,-4.5333227695157
"99","17217373","Fmod","14264","fibromodulin",0.324196630743813,4.95608709403925,1.45064151163946,0.167386580804325,0.90499404857012,-4.5476588029065
"100","17217383","Chit1","71884","chitinase 1 (chitotriosidase)",0.0965423115170818,2.90946598488915,0.383796165733164,0.70649318407822,0.977752248845361,-4.64119575234295
"101","17217399","Chil1","12654","chitinase-like 1",-0.560870869199074,3.78637151458637,-1.90802810968147,0.0756364887220002,0.900254843781149,-4.48737571946763
"102","17217428","Myog","17928","myogenin",0.232127232855152,4.17153805279484,0.995396850233638,0.335267147383598,0.91276275354759,-4.59821891131713
"103","17217536","Syt2","20980","synaptotagmin II",-0.0808470115585118,4.68186012152597,-0.3507100997852,0.730662868076885,0.977752248845361,-4.64250108884553
"104","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.0309586198116873,4.29558787440983,-0.0731029105263025,0.942686223588582,0.996093459317874,-4.64887713961253
"105","17217596","Lmod1","93689","leiomodin 1 (smooth muscle)",-0.0104214526685316,3.92127200611291,-0.0351144023521481,0.972449672247164,0.996093459317874,-4.64910163836793
"106","17217602","Gm4793","215714","predicted gene 4793",0.0393369801222221,4.73592304161143,0.213731973093903,0.833622461867388,0.985518962511338,-4.64668050509458
"107","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",0.0740911101403157,7.3376692113462,0.341981902337355,0.737089634807485,0.977752248845361,-4.64282645318553
"108","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",-0.264095049469088,5.48583725529529,-0.975161355262122,0.344883306347351,0.913108480287372,-4.60015351632078
"109","17217678","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",0.857037923009908,4.25189256203458,2.2967029518848,0.036391521404126,0.900254843781149,-4.43285437074828
"110","17217728","Kif21b","16565","kinesin family member 21B",0.53652028769524,5.21106311455188,1.03847543913799,0.315433968008585,0.911746853437962,-4.59400003718742
"111","17217830","Platr22","100503474","pluripotency associated transcript 22",0.365022857349204,2.49322513118752,1.47289563349582,0.16136855481438,0.90499404857012,-4.5448976488459
"112","17217846","Mir181b-1","723890","microRNA 181b-1",-0.282633488550211,3.40323883742799,-0.908245394060152,0.378052292054461,0.916348942066735,-4.60632878220581
"113","17217891","4933436E23Rik","71209","RIKEN cDNA 4933436E23 gene",-0.127773355993324,3.35575894919924,-0.514587678595296,0.614309314835341,0.964632611279727,-4.63493983674856
"114","17217969","Kcnt2","240776","potassium channel, subfamily T, member 2",0.33996835863431,3.04758068659356,1.24066885739011,0.233706990408628,0.90499404857012,-4.57250911526949
"115","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",-0.902046946018846,4.93155301920299,-1.69138368651173,0.111344742355566,0.90499404857012,-4.51674091812163
"116","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-0.456386936238736,3.10128594875353,-1.45494502262196,0.166208526160836,0.90499404857012,-4.54712657860463
"117","17218073","Pdc","20028","phosducin",0.0214176405845383,3.42565219388819,0.0907784307506754,0.928864938082912,0.995815059665944,-4.64871902390654
"118","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-0.350117890775142,4.90722642864867,-0.754588279393882,0.462132422717165,0.929290555716507,-4.61913861128241
"119","17218261","Ncf2","17970","neutrophil cytosolic factor 2",-0.132409823742677,6.38416278148901,-0.424102681308143,0.677486069502192,0.977095836392619,-4.63945284968274
"120","17218321","Rgs16","19734","regulator of G-protein signaling 16",0.543573728327716,7.32092035215534,1.34344349162053,0.199020900560892,0.90499404857012,-4.56063238994145
"121","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",-0.584175613540753,5.72087352175656,-2.02293621340249,0.0612050044458192,0.900254843781149,-4.47141441455641
"122","17218465","Cryzl2","226527","crystallin zeta like 2",-0.323266436159911,5.45538651700052,-0.920874989176408,0.371630925633676,0.916348942066735,-4.60518990200156
"123","17218568","Tnr","21960","tenascin R",-0.678280207089838,4.73953892114369,-1.43697396983139,0.171173853802926,0.90499404857012,-4.54934350722143
"124","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.369589748551598,4.86958930585276,0.714334055187085,0.485945089869667,0.932551543775661,-4.62216003616633
"125","17218707","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",-0.699015419156737,3.15424481915552,-1.46771612191935,0.162752917575384,0.90499404857012,-4.54554225794091
"126","17218820","Sele","20339","selectin, endothelial cell",0.0769700787337655,3.91495288554003,0.3591307723545,0.724482223958146,0.977752248845361,-4.6421796586978
"127","17218835","Sell","20343","selectin, lymphocyte",0.10459934251569,6.03747552539892,0.104852397269326,0.917876536644588,0.993899520019371,-4.64856878839025
"128","17218845","Selp","20344","selectin, platelet",-0.408436385789638,4.37472432365555,-1.1676104008938,0.261116316686981,0.907643149502198,-4.58057882267303
"129","17218861","F5","14067","coagulation factor V",0.0760199782481172,3.54834152106178,0.161126575364976,0.874135106652279,0.992627826320353,-4.64775297469538
"130","17218927","Dpt","56429","dermatopontin",0.118085880308425,7.21826307554054,0.211982097013815,0.834962965159225,0.985937162916989,-4.64672097149956
"131","17218955","Mpc2","70456","mitochondrial pyruvate carrier 2",-0.528650180472138,6.10771564629943,-2.15411571856977,0.0478289318104038,0.900254843781149,-4.45299525507033
"132","17219011","Cd247","12503","CD247 antigen",-0.292922808423963,4.12476173769531,-1.33879256109304,0.200496048228933,0.90499404857012,-4.56118227380239
"133","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",0.0798691162853968,4.36595828000467,0.250625439678343,0.805490438090431,0.980592004655326,-4.64575093152102
"134","17219139","Rgs5","19737","regulator of G-protein signaling 5",0.465869503913051,10.168722406478,1.80890382665319,0.0904687203210979,0.90321468067622,-4.50095229905802
"135","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.0249329747158122,3.41912589945448,-0.0691810150816414,0.945755673680293,0.996093459317874,-4.64890760590597
"136","17219185","Olfml2b","320078","olfactomedin-like 2B",0.115093561273142,7.13065857466709,0.440117994364964,0.666102027116373,0.97580899936137,-4.63871418898036
"137","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-1.52055556712261,6.28263424278555,-3.22142354736303,0.00568292489858446,0.900254843781149,-4.30628587531049
"138","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.429247512747652,4.77258394061983,1.61404536853476,0.127268221029909,0.90499404857012,-4.5269067620057
"139","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.101197642290455,3.69319163084459,0.390333506571198,0.701754958838189,0.977752248845361,-4.64092442077325
"140","17219324","Arhgap30","226652","Rho GTPase activating protein 30",-0.427919304522266,5.78838604690637,-0.847747691649285,0.409848656084588,0.91767606795286,-4.61160690468111
"141","17219356","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",0.0816845151082028,3.57980833590374,0.262817164472589,0.79625258589174,0.978072936401888,-4.64541177407734
"142","17219362","F11r","16456","F11 receptor",0.235727740682443,5.91656840785447,0.565876916221573,0.579811284858766,0.953103551611818,-4.63202090196721
"143","17219374","Alyref2","56009","Aly/REF export factor 2",0.109421597721716,3.83899352543289,0.460519355098957,0.651722493262452,0.971934026194519,-4.63773554787342
"144","17219397","Cd48","12506","CD48 antigen",-0.438776856090943,5.54377668776409,-1.07116988158288,0.300958342607491,0.911746853437962,-4.59070938593154
"145","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",-0.277376136904801,2.93931201785977,-0.671479051850481,0.51208352487992,0.936528594159585,-4.6252167084771
"146","17219418","Cd84","12523","CD84 antigen",0.0236996353096455,6.06708175071233,0.0566640459399737,0.955557705897402,0.996093459317874,-4.64899361838629
"147","17219435","Slamf6","30925","SLAM family member 6",-0.0964932179543583,4.50031192066214,-0.118483702227552,0.907250184623432,0.993899520019371,-4.64840273158816
"148","17219536","Kcnj10","16513","potassium inwardly-rectifying channel, subfamily J, member 10",-0.453190340821839,6.26737234803721,-1.29402110279654,0.215149426563583,0.90499404857012,-4.56641669313596
"149","17219546","Slamf9","98365","SLAM family member 9",-0.522893742800326,5.43732032398187,-1.59857147712096,0.130678956636595,0.90499404857012,-4.52891637825698
"150","17219581","Tagln2","21346","transgelin 2",-0.110871487567969,8.26456363056447,-0.259306909309671,0.798909202049598,0.978839294152328,-4.6455110482073
"151","17219633","Olfr218","258880","olfactory receptor 218",0.540293167188128,2.51364432175574,2.1224284875369,0.0507873217543778,0.900254843781149,-4.457458352877
"152","17219643","Aim2","383619","absent in melanoma 2",-0.459400470502922,4.55651086518319,-1.12351608334673,0.278807863791218,0.91087364764488,-4.58528722566003
"153","17219662","Ifi209","236312","interferon activated gene 209",0.027436546171614,3.70511388813986,0.0433126115139767,0.966021340311043,0.996093459317874,-4.64906651917861
"154","17219680","Olfr432","258711","olfactory receptor 432",0.261922813670955,2.48887564670642,1.10794498834898,0.285265709580417,0.911746853437962,-4.58691946512695
"155","17219698","Spta1","20739","spectrin alpha, erythrocytic 1",0.0901183327282697,3.45321628295918,0.276032291833623,0.786274755478735,0.977752248845361,-4.64502627917501
"156","17219756","Olfr417","258238","olfactory receptor 417",-0.216867309154841,4.56073668079438,-0.592897671981074,0.562047088842271,0.949575710187276,-4.63038047565221
"157","17219766","Fmn2","54418","formin 2",-0.128618900844966,6.01308507834496,-0.454591233803631,0.655886461835383,0.97299159153189,-4.63802425346169
"158","17219789","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",0.051841176131199,3.6959872501535,0.0878271074378376,0.931171191565768,0.995815059665944,-4.64874779260459
"159","17219848","Exo1","26909","exonuclease 1",0.00411648097477801,8.34955684462748,0.0171311773701902,0.986556844817989,0.999607944753179,-4.64915296233635
"160","17219997","Kif26b","269152","kinesin family member 26B",0.163027688037449,7.93502918545352,0.310883128965403,0.760150495144616,0.977752248845361,-4.64392088262478
"161","17220110","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-0.128670960300081,6.88599963618864,-0.303691340286985,0.765518035969631,0.977752248845361,-4.64415950131496
"162","17220221","Tmem63a","208795","transmembrane protein 63a",-0.0068601878506751,5.74458290009379,-0.0165870477552539,0.98698379105844,0.999607944753179,-4.64915396463322
"163","17220417","Susd4","96935","sushi domain containing 4",0.23231894998607,6.72053712301989,0.759422954024602,0.459321388474443,0.927832499843678,-4.6187660992629
"164","17220432","Tlr5","53791","toll-like receptor 5",-0.302117607992166,4.52276170924228,-1.14207180401365,0.271256061494885,0.910005645585806,-4.58332120079733
"165","17220529","Mir194-1","387189","microRNA 194-1",-0.114583978094528,4.76196379467906,-0.462798427141216,0.650124821920872,0.971218117970503,-4.63762361168769
"166","17220584","Slc30a10","226781","solute carrier family 30, member 10",-0.39833211294655,4.89559238583338,-1.3157022481893,0.207950197566494,0.90499404857012,-4.56389534520351
"167","17220591","5033404E19Rik","114668","NSA2 ribosome biogenesis homolog pseudogene",-0.0288889925488864,3.3809516294672,-0.129033310447484,0.899038618430537,0.993316719036319,-4.64826035220462
"168","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-0.0727278609235453,5.12217112445202,-0.200731276516426,0.84359417580626,0.988909470247801,-4.64697328998788
"169","17220771","Spata45","75558","spermatogenesis associated 45",-0.137301086655566,3.16271917994952,-0.540163249018518,0.596981763692397,0.958546378140645,-4.6335164393888
